Source;Target;Type
9630;12704;Directed
9630;12480;Directed
9630;13637;Directed
9630;10124;Directed
9630;11085;Directed
9630;9751;Directed
9632;9297;Directed
9632;13644;Directed
9632;3932;Directed
9632;8611;Directed
9632;13202;Directed
9632;12737;Directed
9633;9652;Directed
9633;13496;Directed
9633;11171;Directed
9634;13049;Directed
9634;13891;Directed
9636;9848;Directed
9636;12840;Directed
9636;11291;Directed
9637;9197;Directed
9637;11828;Directed
9637;4702;Directed
9637;10152;Directed
9639;11014;Directed
9640;10520;Directed
9640;9654;Directed
9640;8110;Directed
9641;11303;Directed
9641;11886;Directed
9642;12277;Directed
9642;11769;Directed
9642;10793;Directed
9642;12949;Directed
9642;9673;Directed
9643;10516;Directed
9643;10280;Directed
9644;13956;Directed
9644;13219;Directed
9644;10677;Directed
6729;9844;Directed
6729;823;Directed
6729;10326;Directed
6729;9118;Directed
6729;12939;Directed
9648;12983;Directed
2205;10527;Directed
9650;12277;Directed
9650;12760;Directed
9650;11318;Directed
2213;11082;Directed
2213;9887;Directed
2213;13256;Directed
2213;10829;Directed
2213;10936;Directed
2213;4593;Directed
9652;11160;Directed
9652;11171;Directed
9652;13733;Directed
9652;12566;Directed
9652;13496;Directed
9652;5488;Directed
9653;13664;Directed
9653;7660;Directed
9653;10777;Directed
9653;11418;Directed
9653;10072;Directed
9654;10520;Directed
9654;13710;Directed
9654;13393;Directed
9654;10701;Directed
9654;8110;Directed
9654;13736;Directed
9655;11887;Directed
2227;11439;Directed
9658;13199;Directed
9658;10154;Directed
9659;13640;Directed
9659;13693;Directed
9659;13289;Directed
7286;13256;Directed
7286;13983;Directed
7286;10179;Directed
7286;13620;Directed
9661;11464;Directed
2276;9102;Directed
2276;10537;Directed
2276;10872;Directed
2276;12750;Directed
9665;10121;Directed
9665;10066;Directed
9665;13445;Directed
9665;13233;Directed
9666;7848;Directed
9668;13582;Directed
9668;11138;Directed
9668;13766;Directed
9668;6984;Directed
9668;12988;Directed
9668;13728;Directed
9668;4110;Directed
9668;5978;Directed
9668;10368;Directed
9669;13977;Directed
9669;13200;Directed
9669;10714;Directed
9669;10693;Directed
9669;10812;Directed
2333;12773;Directed
2333;13603;Directed
2333;11256;Directed
9673;12277;Directed
9673;11769;Directed
9673;12949;Directed
9673;10793;Directed
9674;5055;Directed
9674;11151;Directed
9674;9910;Directed
9674;10404;Directed
9674;13512;Directed
2354;3519;Directed
9676;10872;Directed
9677;10054;Directed
9677;13208;Directed
9677;11627;Directed
9677;10380;Directed
11402;5330;Directed
11402;11875;Directed
11402;11101;Directed
11402;2937;Directed
9680;13307;Directed
9680;10517;Directed
9683;11809;Directed
9683;9872;Directed
9683;13736;Directed
9684;11955;Directed
9685;13651;Directed
9687;10383;Directed
9687;10596;Directed
2434;13099;Directed
9689;8012;Directed
9690;12017;Directed
9691;5831;Directed
48;13908;Directed
48;9773;Directed
9693;12049;Directed
9693;12397;Directed
9693;8798;Directed
9693;12649;Directed
9693;14000;Directed
9693;13249;Directed
9693;10450;Directed
9693;10821;Directed
9693;12954;Directed
9693;10076;Directed
9694;12708;Directed
9696;10992;Directed
9696;13822;Directed
9696;13944;Directed
9697;10242;Directed
9697;11106;Directed
9697;13671;Directed
9697;11401;Directed
9699;12017;Directed
9699;10457;Directed
9699;13174;Directed
9699;13269;Directed
9699;9785;Directed
9700;10899;Directed
9700;10756;Directed
9700;13745;Directed
9702;14065;Directed
9702;12244;Directed
9702;12435;Directed
9702;10065;Directed
9703;13253;Directed
9704;11083;Directed
11991;11744;Directed
9706;12260;Directed
9706;10961;Directed
9706;13657;Directed
9709;9958;Directed
9710;13435;Directed
9714;11302;Directed
9714;11108;Directed
9715;13723;Directed
9716;11393;Directed
9716;11421;Directed
9717;12130;Directed
9717;12184;Directed
9718;12156;Directed
9719;7903;Directed
9719;10843;Directed
9719;9901;Directed
9719;11527;Directed
9719;4702;Directed
9719;11209;Directed
9721;10971;Directed
9721;13318;Directed
9721;3209;Directed
9721;13598;Directed
9722;11392;Directed
9722;11356;Directed
9723;13182;Directed
9723;11137;Directed
9724;10360;Directed
9725;10334;Directed
9726;13216;Directed
9726;10489;Directed
9726;12355;Directed
9730;11246;Directed
9730;6984;Directed
9731;10897;Directed
9732;13404;Directed
10925;13878;Directed
10925;12449;Directed
10925;13096;Directed
10925;12731;Directed
10925;10426;Directed
10925;12608;Directed
10925;10753;Directed
10925;11955;Directed
10925;13137;Directed
9735;13502;Directed
9735;10643;Directed
9735;11185;Directed
9735;9017;Directed
2728;11368;Directed
2739;11255;Directed
9739;7476;Directed
9742;11689;Directed
9742;13533;Directed
9743;11449;Directed
9743;9817;Directed
9744;13533;Directed
9744;11689;Directed
9744;14109;Directed
9744;10958;Directed
9745;13456;Directed
9745;11082;Directed
9745;11934;Directed
9745;9817;Directed
9745;10597;Directed
9745;10942;Directed
9745;13256;Directed
9746;11349;Directed
9746;11016;Directed
10927;13339;Directed
9749;11195;Directed
9749;11563;Directed
9751;9886;Directed
9751;10124;Directed
3181;12646;Directed
3181;9765;Directed
2824;13801;Directed
2824;11972;Directed
2824;11770;Directed
2824;6976;Directed
9754;13533;Directed
9754;11689;Directed
9755;13450;Directed
9756;10188;Directed
9756;13309;Directed
2841;11837;Directed
2841;11750;Directed
2841;11371;Directed
2841;2841;Directed
9760;5979;Directed
9760;11452;Directed
9760;9973;Directed
9760;9908;Directed
9761;11574;Directed
9763;12478;Directed
9763;14022;Directed
9763;13035;Directed
9763;11243;Directed
9763;10957;Directed
9763;10834;Directed
9766;13231;Directed
9768;12963;Directed
9768;13702;Directed
2875;11545;Directed
2875;10510;Directed
2875;2844;Directed
9770;11736;Directed
9771;11376;Directed
9771;9771;Directed
9772;10442;Directed
9773;7524;Directed
9773;13908;Directed
9773;12895;Directed
2908;1140;Directed
2908;4928;Directed
2908;11599;Directed
2908;11856;Directed
9374;10656;Directed
9374;12776;Directed
9374;10716;Directed
9374;11753;Directed
9778;12533;Directed
9778;8700;Directed
9779;12326;Directed
9779;10476;Directed
9779;13895;Directed
9779;7543;Directed
9779;11674;Directed
9779;9945;Directed
9779;11380;Directed
11940;10120;Directed
9781;11755;Directed
9781;10855;Directed
9781;14016;Directed
9782;11226;Directed
9782;12066;Directed
9782;2313;Directed
2965;2370;Directed
9785;13694;Directed
9785;12154;Directed
9785;13339;Directed
9785;13281;Directed
9785;10706;Directed
9785;10662;Directed
9785;10936;Directed
9785;13787;Directed
9785;11376;Directed
9785;9842;Directed
9785;10778;Directed
9785;9785;Directed
13347;11033;Directed
480;10897;Directed
9790;6308;Directed
9790;12394;Directed
9790;11533;Directed
9790;13376;Directed
9791;13407;Directed
9791;13013;Directed
9792;9271;Directed
9792;10141;Directed
9792;11123;Directed
9792;13136;Directed
8344;10239;Directed
8344;7733;Directed
8344;9794;Directed
8344;12489;Directed
8344;11243;Directed
10936;9911;Directed
10936;13256;Directed
10936;10073;Directed
9796;13843;Directed
9796;13579;Directed
9797;12018;Directed
9797;9886;Directed
3070;11242;Directed
3070;11031;Directed
3070;360;Directed
9800;12086;Directed
9800;14028;Directed
13349;9804;Directed
9803;13641;Directed
9803;10731;Directed
9803;9213;Directed
9803;10360;Directed
9804;13471;Directed
9804;12644;Directed
9804;11913;Directed
9804;13839;Directed
9805;13758;Directed
9807;9966;Directed
9807;9425;Directed
9807;13429;Directed
9807;10367;Directed
9807;12607;Directed
3110;11908;Directed
13351;13917;Directed
13351;11099;Directed
13351;7899;Directed
9811;2370;Directed
9811;10337;Directed
9812;11343;Directed
9814;12374;Directed
9814;14049;Directed
9815;10167;Directed
9815;12484;Directed
9815;13590;Directed
9815;4928;Directed
9815;13593;Directed
9815;12637;Directed
9815;13598;Directed
9815;11856;Directed
13353;10402;Directed
9817;10521;Directed
9817;10639;Directed
9817;654;Directed
9817;11947;Directed
9817;10446;Directed
9817;13734;Directed
9817;13787;Directed
9817;10778;Directed
9817;13741;Directed
9817;13137;Directed
9817;10892;Directed
9819;10749;Directed
9819;10575;Directed
9820;11353;Directed
9821;11043;Directed
9821;12939;Directed
3174;13245;Directed
3182;11443;Directed
3182;13011;Directed
9826;14062;Directed
9827;11571;Directed
9828;11170;Directed
9829;12420;Directed
9829;11766;Directed
9830;13585;Directed
13355;7115;Directed
13355;11346;Directed
13355;12077;Directed
9832;13636;Directed
9834;13292;Directed
9834;13664;Directed
9834;13616;Directed
9834;10055;Directed
9834;10152;Directed
9836;12049;Directed
9837;13847;Directed
2082;10730;Directed
2082;11133;Directed
9839;11862;Directed
9839;11180;Directed
9839;13880;Directed
9839;11633;Directed
9839;7660;Directed
9839;13978;Directed
9839;12532;Directed
10385;11281;Directed
9842;9886;Directed
13027;13610;Directed
13027;5201;Directed
9844;12939;Directed
9845;13515;Directed
9846;11759;Directed
9846;13928;Directed
9848;13531;Directed
9848;12840;Directed
9848;11291;Directed
9848;11137;Directed
9849;10748;Directed
9849;10850;Directed
9849;13832;Directed
9849;13542;Directed
9849;3499;Directed
9849;11995;Directed
9849;11477;Directed
9849;823;Directed
9849;11489;Directed
9849;8102;Directed
9849;13138;Directed
9849;4105;Directed
9850;12806;Directed
9850;10524;Directed
9850;10791;Directed
9850;13315;Directed
9850;2313;Directed
9850;12722;Directed
9850;10290;Directed
9850;3898;Directed
9850;12427;Directed
9850;12642;Directed
9850;10365;Directed
9851;13472;Directed
7921;13267;Directed
7921;13734;Directed
7921;13588;Directed
7921;13855;Directed
9855;10590;Directed
9855;14090;Directed
9856;13466;Directed
9857;4542;Directed
9858;4542;Directed
9861;11289;Directed
9862;13051;Directed
9862;11326;Directed
9862;12624;Directed
9862;10909;Directed
9862;13908;Directed
9862;10646;Directed
9862;13972;Directed
9862;1201;Directed
9862;13399;Directed
9862;10130;Directed
9863;13425;Directed
9863;13509;Directed
9863;13348;Directed
2937;3970;Directed
9868;13372;Directed
9868;13936;Directed
9868;10258;Directed
9868;10463;Directed
9869;12084;Directed
9869;11606;Directed
9869;10402;Directed
9869;13784;Directed
9869;11380;Directed
3454;13621;Directed
9871;11380;Directed
9871;2232;Directed
9871;13915;Directed
9872;7010;Directed
9873;11343;Directed
9873;11885;Directed
3473;9888;Directed
3473;11217;Directed
9875;5283;Directed
9875;9973;Directed
9875;4374;Directed
9875;10814;Directed
9875;12474;Directed
9877;12724;Directed
9877;9909;Directed
9877;13198;Directed
9877;14089;Directed
3499;13542;Directed
3499;11477;Directed
3499;13832;Directed
3499;3499;Directed
3499;4105;Directed
3526;5567;Directed
3526;10481;Directed
3526;1964;Directed
9885;10372;Directed
9885;10379;Directed
9885;10583;Directed
9885;13280;Directed
9885;13416;Directed
9885;13612;Directed
9885;11104;Directed
9885;12367;Directed
9885;11908;Directed
9886;12687;Directed
9886;4321;Directed
9886;13393;Directed
9886;10530;Directed
9886;11361;Directed
9886;13952;Directed
9886;6265;Directed
9886;12053;Directed
9886;10512;Directed
9886;12032;Directed
9886;4625;Directed
9886;11389;Directed
9886;12260;Directed
9886;10735;Directed
9886;12265;Directed
9886;10527;Directed
9886;13216;Directed
9886;11757;Directed
9886;10124;Directed
9886;10131;Directed
9886;13021;Directed
9886;12330;Directed
9886;11863;Directed
9886;13761;Directed
9886;13496;Directed
9886;11255;Directed
9886;10379;Directed
9886;10795;Directed
9886;13281;Directed
9886;11655;Directed
9886;13637;Directed
9886;13302;Directed
9886;11900;Directed
9886;12591;Directed
9886;12983;Directed
9886;10403;Directed
9886;698;Directed
9886;12147;Directed
9886;10836;Directed
9886;9967;Directed
9886;9969;Directed
9886;11086;Directed
9886;12480;Directed
9886;10430;Directed
9886;11094;Directed
9886;13608;Directed
9886;11327;Directed
9886;11087;Directed
9886;10662;Directed
9886;11776;Directed
9886;8886;Directed
9886;12137;Directed
9886;14109;Directed
9887;12783;Directed
9887;10073;Directed
3444;10655;Directed
3444;12925;Directed
3444;12851;Directed
3444;9594;Directed
3444;11380;Directed
9888;11217;Directed
9889;13798;Directed
9889;13346;Directed
9890;11033;Directed
9890;8053;Directed
9890;4528;Directed
3585;8428;Directed
3585;10583;Directed
3603;10297;Directed
3603;10556;Directed
3603;10779;Directed
3603;13038;Directed
9894;11347;Directed
9895;11480;Directed
9895;13256;Directed
9895;11780;Directed
3620;8079;Directed
3620;13989;Directed
3620;10077;Directed
3620;3518;Directed
3620;10126;Directed
3620;12637;Directed
3620;9023;Directed
3620;11591;Directed
3620;10598;Directed
9897;10902;Directed
9899;11944;Directed
9899;11106;Directed
9899;12768;Directed
9899;10572;Directed
9901;11594;Directed
9901;12576;Directed
9901;12585;Directed
9901;10101;Directed
9901;10436;Directed
9901;11211;Directed
9901;12123;Directed
9901;8465;Directed
9901;12795;Directed
9901;9137;Directed
9901;2849;Directed
9901;11853;Directed
9901;5294;Directed
9901;10476;Directed
10681;14070;Directed
10681;10736;Directed
10681;13339;Directed
10681;5687;Directed
10681;10536;Directed
11354;8823;Directed
9907;10038;Directed
9907;11318;Directed
9908;12502;Directed
9908;13622;Directed
9908;5283;Directed
9908;10814;Directed
9908;9973;Directed
9908;11536;Directed
9912;13897;Directed
9912;1709;Directed
9912;7985;Directed
9912;12607;Directed
9913;4625;Directed
9913;9810;Directed
9913;10178;Directed
3705;13084;Directed
11655;13492;Directed
11655;13496;Directed
9916;12858;Directed
9916;9966;Directed
9916;13439;Directed
9916;10660;Directed
9916;13246;Directed
9916;13383;Directed
9916;11373;Directed
9916;12607;Directed
3724;13676;Directed
3724;13778;Directed
7279;10180;Directed
9919;11600;Directed
9921;10023;Directed
3778;3778;Directed
9923;13960;Directed
9923;10031;Directed
9925;12563;Directed
9925;13849;Directed
9925;11751;Directed
9925;12978;Directed
9925;12500;Directed
9926;13147;Directed
9926;10611;Directed
9926;11836;Directed
9926;10089;Directed
4248;14000;Directed
3813;10017;Directed
3813;13710;Directed
9930;10655;Directed
9930;11380;Directed
9931;8886;Directed
9931;10124;Directed
9932;10384;Directed
9932;5379;Directed
9932;10680;Directed
9932;10354;Directed
9933;9147;Directed
3844;11597;Directed
3844;10116;Directed
9936;13739;Directed
9936;2614;Directed
9936;12786;Directed
9936;12800;Directed
9937;14081;Directed
9938;10926;Directed
9938;11843;Directed
9938;12412;Directed
9938;11378;Directed
9939;12136;Directed
9939;13620;Directed
9940;11689;Directed
9940;13533;Directed
9941;10224;Directed
9941;11785;Directed
3898;12806;Directed
3898;10524;Directed
3898;13315;Directed
3898;2313;Directed
3898;12722;Directed
3898;12427;Directed
9945;4928;Directed
9946;13892;Directed
9946;13380;Directed
9946;14047;Directed
9946;11136;Directed
9947;12220;Directed
9948;728;Directed
9948;13998;Directed
9948;11658;Directed
9948;11798;Directed
9950;11922;Directed
10964;12972;Directed
10964;11654;Directed
10964;12524;Directed
10964;12269;Directed
10964;13039;Directed
10964;11426;Directed
10964;11830;Directed
10964;10229;Directed
10964;13563;Directed
10964;10820;Directed
10964;12931;Directed
10964;13442;Directed
10964;11539;Directed
9952;7361;Directed
9952;11513;Directed
9952;11483;Directed
9954;13988;Directed
9955;10620;Directed
9956;8400;Directed
9956;10904;Directed
